,Area,Date,Mean,Price,Count
9430,CO2,2013,183511.5120711563,144423560,787
9454,CO3,2013,233791.81709401708,136768213,585
9478,CO4,2013,193994.44669365723,143749885,741
9502,CO5,2013,264802.4637096774,131342022,496
9526,CO6,2013,279026.2243186583,133095509,477
9550,CO7,2013,255080.8,146671460,575
9574,CO8,2013,301635.2121212121,9953962,33
9598,CO9,2013,239084.16666666666,101849855,426
9622,CR0,2013,238077.62779156328,479726420,2015
9646,CR2,2013,303989.0645962733,244711197,805
9670,CR3,2013,326354.95892857143,182758777,560
9694,CR4,2013,230605.68706293707,131906453,572
9718,CR5,2013,375677.7084468665,137873719,367
9742,CR6,2013,384210.07216494845,74536754,194
9766,CR7,2013,223094.2945945946,82544889,370
9790,CR8,2013,390626.3082706767,207813196,532
9820,CT1,2013,227492.0578034682,118068378,519
9844,CT10,2013,232827.7458677686,112688629,484
9868,CT11,2013,171538.66123188406,94689341,552
9892,CT12,2013,164256.00401606425,40899745,249
9916,CT13,2013,220429.4,39677292,180
9940,CT14,2013,208247.75401069518,155769320,748
9964,CT15,2013,250472.0253164557,39574580,158
9988,CT16,2013,150636.75342465754,43985932,292
10012,CT17,2013,131270.68248175184,35968167,274
10036,CT18,2013,214827.90322580645,53277320,248
10060,CT19,2013,167802.67955801106,60744570,362
10084,CT2,2013,252241.2706185567,97869613,388
10108,CT20,2013,185733.08493150686,67792576,365
10132,CT21,2013,326769.2754010695,122211709,374
10156,CT3,2013,249449.5982142857,55876710,224
10180,CT4,2013,338514.97890295356,80228050,237
10204,CT5,2013,255645.37236842106,194290483,760
10228,CT6,2013,202155.1051980198,163341325,808
10252,CT7,2013,193828.68846153846,50395459,260
10276,CT8,2013,170363.43558282207,27769240,163
10300,CT9,2013,149360.63244047618,100370345,672
10324,CV1,2013,117620.79831932773,27993750,238
10348,CV10,2013,145700.87391304347,100533603,690
10372,CV11,2013,167388.991416309,78003270,466
10396,CV12,2013,127555.84226190476,42858763,336
10420,CV13,2013,272101.55147058825,37005811,136
10444,CV2,2013,117493.85669781931,75431056,642
10468,CV21,2013,153937.96006144394,100213612,651
10492,CV22,2013,204100.68866328258,120623507,591
10516,CV23,2013,238796.13176470587,101488356,425
10540,CV3,2013,165589.31069958847,160952810,972
10564,CV31,2013,209030.17099567098,96571939,462
10588,CV32,2013,291310.6777777778,183525727,630
10612,CV33,2013,286678.1553398058,29527850,103
10636,CV34,2013,246012.4881141046,155233880,631
10660,CV35,2013,352575.28,123401348,350
10684,CV36,2013,302320.8145695364,45650443,151
10708,CV37,2013,312547.7376237624,252538572,808
10732,CV4,2013,187455.25208333333,89978521,480
10756,CV47,2013,244104.75889328064,61758504,253
10780,CV5,2013,173731.28415961305,143675772,827
10804,CV6,2013,116896.71599045346,97959448,838
10828,CV7,2013,234684.44444444444,92935040,396
10852,CV8,2013,277618.38028169016,157687240,568
10876,CV9,2013,182570.27426160336,43269155,237
10900,CW1,2013,121160.84016393442,59126490,488
